title,rating,stars
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
醉侠张三,7.0分,"吴樾,郝蕾,释小龙,吴辰君,计春华,臧金生,王珏,方晓莉,郑佳欣,刘恒宇"
大捕房,7.6分,"应采儿,耿乐,吴孟达,许绍雄,午马,方青卓,杨蕊"
梦想光荣1942,7.0分,"孙逊,李易祥,果靖霖,唐嫣"
能人冯天贵,5.8分,"潘阳,梁爱琪,储智博,朱晏"
南国有佳人,5.7分,"焦恩俊,陈怡蓉,何美钿,翁虹"
丐侠传奇,7.6分,"温兆伦,刘家琪,文静,韩木墩,李瀚均,候七"
真情母子,7.0分,"江珊,王仁君,佟凡,赵越"
永不消逝的电波,7.9分,"赵立新,焦俊艳,吕行,邹涵虹,阎娜,李梦男,刘磊"
大侦探,6.4分,"梁冠华,须乾,李泽锋,吴冕"
广府太极传奇,3.3分,"黄圣依,谭耀文,杨子,罗家英"
无懈可击之美女如云,5.8分,"何润东,赵柯,田亮,董璇"
雾都猎狐,7.0分,吴樾
春天后母心,7.7分,"刘雪华,施羽,王道,贾兆冀"
错嫁,7.0分,"甘婷婷,李彩桦,万思维,杜旭东"
武林猛虎,6.2分,"释小龙,邬靖靖,王建福,胡睿"
冷风暴,5.9分,"朱雨辰,李子雄,瑛子,丁勇岱,李泰,任晗,焦俊艳,王志华,张先衡,李锦飞,刘添月,陈一榕"
我们的法兰西岁月,9.1分,"朱亚文,钟秋,李艺科,马晓灿,缪俊杰,李泓良,张隽溢,邓莎,代旭,刘智扬,叮当,林栋甫,袁文康,吕夏,唐以诺"
上海滩生死较量,4.8分,"于震,胡可,侯天来,范雨林,汤镇宗,王韦智"
自古英雄出少年,6.4分,"释小龙,白静,孙一明,吴磊,郑伟,方旭,郑佩佩,梁家仁,汤镇宗,张永健"
刺青,6.0分,"许绍洋,蒋梦婕,王子文,黄明,秦子越,贺刚,周毅,刘子仟"
先遣连,6.0分,"王千源,王新军,孙涛,王唯,唐国强,巫刚,柴碧云,吕红旭,张蓓蓓,郭昊"
地火,5.8分,"朱亚文,苗圃,杜志国,吕一"
滚滚红尘,6.6分,"郑嘉颖,秦岚,蒋恺,徐洁儿"
利箭行动,3.9分,"于震,刘萌萌,杨烁,吴晓敏,陈昊,刘流,王小利,林静,刘博皓,姚文婷,左腾云"
桃花劫,8.0分,"张玉嬿,江宏恩,林韦君,霍政谚,章申,杜俊泽,李芳雯,姚卓君,张复建"
那年来了鬼子兵,6.0分,"黄海冰,徐百慧,项斌,任正斌"
火线三兄弟,7.3分,"张涵予,刘烨,黄渤,孙宁,黄小蕾,李梦,迟蓬,张鲁一,费振翔,孙瀚文"
枪神传奇,3.1分,"何政军,张光北,陈丽娜,李依玲,王奎荣,李诚儒"
千金,7.0分,"欧萱,吕颂贤,温岚,戴向宇,潘仪君,杜俊泽,霍政谚,宋洋,韩晓,陆怡璇"
守望的天空,7.8分,"李沁,赵文瑄,阚清子,林雨申,李艳,张欢,王宇,王琳,萨日娜"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
陈情令,7.9分,"肖战,王一博,孟子义"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
完美先生和差不多小姐,8.0分,"魏哲鸣,徐若晗,代云帆,赵珞然,马歌,生港帅,马梓铭,祁圣翰,盛朗熙"
兵变1929,7.1分,"曹炳琨,高露,朱宏嘉,张笑君,李洪涛,李光复,何昊阳,黄勐,于东江,张浩天"
爱情回来了,6.8分,"戚薇,陈赫,毛晓彤,王传君,姜妍,乔任梁,吴建飞,刘东浒,刘智扬,何明翰,蒋冰,恬妞,岳跃利,王希维"
红酒俏佳人,8.0分,"胡杏儿,邱泽,李晟,茅子俊,潘仪君,张博,刘真佑,王志飞,刘杭丽,宁文彤"
虎口拔牙,7.7分,"姜武,李乃文,吴越,钱波,柯蓝,缪婷茹"
还是夫妻,5.6分,"郭涛,马苏,韩青,苏岩"
知青家庭,3.4分,"任程伟,李琳,何昊阳,王妍苏"
十送红军,8.0分,"佟大为,万茜,王雷,刘威,汤晶媚,罗晋,张浩天,李小萌,刘威葳,萨日娜,徐玉琨,吴建,方勇,袁满,唐以诺,王迅,何云龙,鲁诺,彭梓洋,侯祥,杨珑,蒲巴甲,雷汉,方涛,夏铭浩,张殿伦,格桑,常荻,瞿澳晖,王霙,吴俊余"
如果爱可以重来,3.9分,"温升豪,戴娇倩,李廷镇,蔡妍,徐立,朱佳煜,王琳,寇振海,岳跃利,陈莎莉"
婚姻攻防战之爱要付出,8.0分,"蒋梦婕,黄维德,徐佳,孙耀琦"
洪流,6.4分,"马跃,张志坚,杨烁,吴其江"
囧爸的爱情生活,6.8分,"朱雨辰,焦俊艳,姜超,戚九洲"
等你爱我,5.9分,"曹曦文,王凯,朱刚日尧,王澜,傅天骄,梁椰雯,孙熙,王妍之,孙傲,孙启超,贺镪"
追求幸福的日子,8.0分,"唐曾,张楚楚,张洪杰,申军谊,申奥,王姬,高丽雯,孙嘉,张春年,郑晓宁,郑昊,周浩东,潘长江,常蓝天,柳明明,康亦涵,杨勇,王俪俪,李柏桐,常頔,秦卫东,何欣遥,李威,李琦,石琳,张靖涵"
一又二分之一的夏天,6.3分,"尼查坤·抔勒威查固,蒋劲夫,徐璐,朱丹,孟佳,于文文,周晓鸥"
福根进城,5.8分,"赵毅,柴碧云,王丽云,刘钇彤"
私房钱,4.6分,"明道,赵毅,商蓉,张晞临,邬君梅,何翯,秦焰,王彩平,魏巍,王博谷"
爱你一生,3.7分,"战菁一,唐曾,林好,毕彦君"
爱的多米诺,6.8分,"于和伟,王丽坤,宋春丽,高放,韩烨,王同辉"
我不是特工,8.0分,"陈翔,苏青,张光北,刘帅良,康磊,韩烨,许媛媛"
天下长河,8.5分,"罗晋,尹昉,黄志忠,奚美娟,梁冠华,苏可,陆思宇,公磊,李昕哲,赵麒,王洪涛,郭之廷,刘天尧"
李卫当官,6.0分,"徐峥,陈好,唐国强,王辉,李小燕,杨昊飞,焦晃,李倩"
李卫当官2,7.1分,"徐峥,孙菲菲,唐国强,舒畅"
李卫当官3,7.6分,"徐峥,赵丽颖,于波,杨俊毅"
黑玫瑰,5.8分,"于震,陈紫函,赵雪莲"
抗日名将左权,5.5分,"孙维民,王伍福,宗利群,耿咏,车小同,史鑫,梁军,王均"
渴望城市,8.4分,"齐丽格尔,祝宏波,王二辰,赵少康,刘佳,周晓明,杨志毅,赵丽娟,陈如珍,于婷,孙维民,苗萍,吴琼,马越,王子瑜,田新年,赵志君,吴霄云,王鹏,纪永伦,张娅君"
包青天之七侠五义,7.6分,"金超群,何家劲,范鸿轩,王莎莎,毛林林,金铭"
兰花花,6.0分,"孙茜,刘研,李万年"
大明宫词,9分,"陈红,归亚蕾,周迅,赵文瑄,傅彪,申军谊,贾妮,刘栋,吴军忱,孙斌,李昊翰,高冬平,李冰冰,杨雨婷"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
陈情令,7.9分,"肖战,王一博,孟子义"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
唐明皇,7.6分,"刘威,林芳兵,李如平,黄小雷,严敏裘,周洁,李建群,郑榕,李迎秋,陈颖,李静莉,颜彼得"
小李飞刀,6.0分,"焦恩俊,贾静雯,俞飞鸿,萧蔷,吴京,范冰冰,林利,郑佳欣,陈凯,高雄,任泉"
命案十三宗,8.7分,"刘威葳,李进荣"
决战黎明,5.7分,"张延,郭凯敏,寇振海,韩青"
案发现场,8.4分,"王志飞,颜世魁,陈宁,高一清,王宁,李东益"
李小龙传奇,7.7分,"陈国坤,王洛勇,盖克,周舟,Natalia,盖瑞·丹尼尔斯"
孙子兵法与三十六计,8.8分,"仇永力,杨洪武,张小磊,顾红蔚,张子健,张辉力,柳玉林"
人间正道是沧桑,9.1分,"孙红雷,黄志忠,吕中"
白蛇传,7.4分,"刘涛,潘粤明,陈紫函,刘小锋"
情债,6.0分,"李幼斌,周丽华"
少年杨家将,7.0分,"胡歌,彭于晏,何润东,陈龙,袁弘,林家宇,刘诗诗,翁家明,,赵梓存,魏小军,童瑶,李东学,王建福,宋洋,吴佳尼,李解,周浩东,陈廷嘉,李音凝,宗峰岩,邓立民,刘晓洁,陈洁,何建泽,巴音,张瑞珈"
神犬奇兵,6.0分,"杨烁,王冠,王建福,冯恩鹤,刘金龙,刘潺,韩福利"
贺顿的小可乐,8.0分, 杨紫井柏然王乾越菅纫姿倪萍黄觉马苏杨童舒杨新鸣章若楠张瑶张熙然田原张海宇沈浩杨雨婷彭高唱林鹏谢承颖陈玺旭李梦蒋梓乐穆丽燕柳小海丁子玲韩昊霖马文忠
红七军,7.0分,"马晓伟,郑国霖,黑子,高田昊,魏炳桦,张晋"
延安爱情,7.2分,"邓超,殷桃,寇振海,聂鑫,王砚辉,马静"
兵临城下,6.4分,"于和伟,王媛可,潘虹"
金枝玉叶,5.1分,"王鹤润,王一哲,王宇威,许晓诺,吴谨言,聂远"
雷哥老范,7.3分,"范伟,范志博,范雷,杨志刚,王兴君,董晓"
老大的幸福,8.2分,"范伟,孙宁,孟广美,金巧巧,周浩东,李威,吴诗雨,周知,冯国强,李舒桐,高亚麟,韩烨,吴秀波"
夫妻的春天,7.0分,"颜丙燕,马苏,邓瑛"
孟来财传奇,7.2分,"林永健,路晨,金玉婷,福乐克"
喋血钱塘江,6.0分,"韩童生,王姬,陈丽娜"
历史转折中的邓小平,8.2分,"马少骅,萨日娜,张云立,张嘉益,王茜华,沈傲君,何琳,朱宏嘉,巫刚,印小天,金鑫,宋佳,高珑珂,宋晓英,戴春荣,曾红生,谢钢,徐平,李光复,孙淳,张光北,王伯昭,舒耀瑄,徐纯学,江庚辰,逯长恩,于晓光,杨梓铎,秦子越,温浩铎,王乐君,廖京生,丁海峰,肖天,温玉娟,杜志国"
永不回头,6.0分,"朱宏嘉,左小青,严晓频,初晓"
沧月绘,7.0分,"金泽,关芯,赵品霖"
哦！我的皇帝陛下第一季,5.2分,"谷嘉诚,伍嘉成,肖战,赵露思,彭楚粤,陈泽希,焉栩嘉,谢林彤,宋楠惜,郭子凡,夏之光,赵磊,王竟力"
哦！我的皇帝陛下第二季,5.1分,"谷嘉诚,赵露思,肖战"
不期而至,9.2分,"蔡文静,彭冠英,杨壹童,王劲松,李乃文,岳旸,林源,萨日娜,凌子桐,王乙竹"
寻找前世之旅,5分,"马可,付辛博,周雨彤,聂子皓,那家威,鲍天琦,潘霜霜,宫正楠"
寻找前世之旅2,5.4分,"马可,付辛博,周雨彤,聂子皓,那家威"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
陈情令,7.9分,"肖战,王一博,孟子义"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
不可思议的爱情,6.0分,"范世錡,戚砚笛,查杰,王旭东,沈瑶,张楚萱"
可惜不是你,7.3分,"宋妍霏,范世錡,肖顺尧,陈斯琪"
民国往事,7.7分,"黄志忠,赵会南,连奕名,苗圃,吴亚桥,王佳宁"
新一剪梅,6.6分,"霍建华,吕一,陈思诚,李立群,樊少皇,乔任梁"
青春不言败,8分,"靳东,李佳,刘立淇,盖吉利,穆雷克"
爱在屋檐下,6.3分,"张丹峰,文颂娴,唐治平,阚清子,李根,田家达,马赫遥,陈思璇,万叶,黄建群,夏力薪"
粟裕大将,8.2分,"郭广平,唐沸潮,杨了"
经纬天地,7.3分,"贾一平,马伊琍,张光北,周扬"
草根王,6.7分,"王志飞,刘蓓,张国立"
地雷战传奇之锄奸行动,6.0分,"黑子,张琳晗,张正阳,高田昊"
瞧这一家子,7.5分,"张嘉译,朱媛媛,彭玉,冯嘉怡"
零号国境线,6.7分,"王雷,王挺,袁苑"
一世牵挂,5.9分,"吴刚,丁柳元,李菁菁,翟小兴"
青春期撞上更年期,8.0分,"杜淳,马伊琍,董璇,曹炳琨,刘莉莉"
古村女人,6.0分,"谢兰,马东延,刘佩琦,杨劲松"
医者仁心,8.6分,"谢君豪,尤勇智,陈瑾,潘虹,谢钢,战菁一,陈西贝,白威,郭昊伦,马睿,任伟,马亮,陈慧,蒋笑笑,王笛,丁继勇,李丹军,穆丽燕,郭冠琳,蒲冰墨,丁乙,董亮,张世宏,孔飞,夏喆,刘运元,陈铁军,张珏,姚刚"
茶馆,9.2分,"陈宝国,梁天,谢钢,周里京"
芸汐传,6.3分,"鞠婧祎,张哲瀚,米热"
双世宠妃Ⅱ,6.4分,"邢昭林,梁洁,王瑞昌,钟祺"
双世宠妃Ⅲ,8.0分,"邢昭林,梁洁,王瑞昌,辛瑞琪"
双世宠妃,6.2分,"邢昭林,梁洁,王瑞昌,辛瑞琪,孙艺宁,钟祺,王浩歌,胡春勇"
爱情公寓4,7.4分,"娄艺潇,陈赫,李金铭,孙艺洲"
亲爱的她们,6.2分,"宋丹丹,张若昀,姜妍,刘莉莉,邬君梅,朱茵(内地),杜源,翁虹,秦汉,严敏求"
生死翻盘,4.7分,"吴其江,王瑞子,王沫溪,亓航"
游击英雄,2.5分,"林江国,王珂"
大好时光,6.3分,"胡歌,王晓晨,周楚濋,徐百卉"
铁血战狼,4.9分,"王挺,史光辉,乔鹏樾"
两生花,4分,"刘恺威,王丽坤,高仁,顾璇"
猎刃,3.4分,"陈冠霖,甘露,丁洋,马京京"
野山鹰,3分,"杨舒,秦子越,张晨光,孙鹏滨"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
陈情令,7.9分,"肖战,王一博,孟子义"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
地雷英雄传,3.1分,"王新军,宁静,韩张,郑媛元"
坐88路车回家,7.3分,"张博,刘威葳,张凯丽,陈国坤"
陆小凤与花满楼,7.0分,"林峯,张晓龙,张檬,斓曦,宗峰岩,陈米麒,蔡俊涛,谭俊彦,毛林林,郑则仕,刘雪华,吴海棠"
美丽的秘密,5.4分,"宋茜,何润东,魏千翔"
俺娘田小草,2.9分,"闫学晶,胡亚捷,王丽云,韩童生,金巧巧,舒耀瑄,雷恪生,张明健,何翯,王天泽,王沐霖,杜鹤,苏国涛,卢婕"
嫁个老公过日子,6.8分,"陈乔恩,张译,蔡明,朱锐,吕夏葳,孟庭丽,李又麟,谢园,孙亮,赵中伟"
战寇,6.0分,"张博,何达,徐小飒,王梓权,郭军,Sa"
我的抗战之铁血轻奇兵,3.2分,"朱泳腾,樊少皇,于承惠,徐少强,丁勇岱,魏春光,李欣冉,韩悦"
铁在烧,6.6分,"刘涛,王雷,叶祖新,齐奎"
千金女贼,5.2分,"唐嫣,刘恺威,杨蓉,杨祐宁,张萌,臧洪娜,邰智源,郭子渝,魏千翔,翟天临,郑毓芝"
铁核桃,8.0分,"傅浤鸣,侯梦莎,任柯诺,夏侯镔,周惠林"
我爱男保姆,7.9分,"雷佳音,袁姗姗,车晓,曹曦文,李玥,霍思燕,王千源,朱茵,秦焰,谭凯,刘楚恬,高叶"
幻城凡世,3.2分,"冯绍峰,张雨绮,马天宇,张萌,徐可,麦迪娜"
糊涂县令郑板桥,6.3分,"赵毅,柴碧云,胡亚捷,肖轶"
大博弈,8.0分,秦昊 / 万茜 / 田雨 / 张萌 / 谭凯 / 柯蓝 / 李洪涛 / 陈小纭 / 田雷 / 刘向京 / 陈良 / 花昆 / 高洋
